order_id,order_date,country,sub_region,sales_channel,product_category,customer_segment,payment_method,shipping_mode,units_sold,net_sales_eur,discount_pct,delivery_days,return_status
EUO-2025-100772,2025-03-06,Italy,Southern Europe,Marketplace,Home & Living,New,Credit Card,Standard,4,288.14,2.53,5.4,Not Returned
EUO-2025-110384,2025-02-01,Belgium,Western Europe,Mobile App,Office Supplies,Returning,Apple Pay,Economy,4,42.19,4.82,9.0,Not Returned
EUO-2024-108732,2024-06-04,Belgium,Western Europe,Website,Electronics,New,Debit Card,Next Day,2,359.24,3.56,2.2,Not Returned
EUO-2024-100284,2024-11-11,Germany,Western Europe,Website,Electronics,VIP,Apple Pay,Standard,1,454.51,6.85,2.7,Not Returned
EUO-2025-101662,2025-01-09,Germany,Western Europe,Website,Beauty,Returning,PayPal,Pickup Point,2,109.75,6.32,5.5,Not Returned
EUO-2024-103838,2024-10-08,France,Western Europe,Website,Electronics,Returning,,Economy,4,640.48,43.79,8.8,Not Returned
EUO-2024-110490,2024-10-01,Spain,Southern Europe,Website,Fashion,Returning,Credit Card,Express,2,131.24,30.05,2.7,Not Returned
EUO-2025-100326,2025-10-19,France,Western Europe,Mobile App,Electronics,,PayPal,Economy,4,505.43,8.45,8.4,Returned
EUO-2025-109648,2025-08-19,Germany,Western Europe,Website,Electronics,Returning,Bank Transfer,Standard,1,206.23,7.04,4.6,Returned
EUO-2024-106962,2024-06-23,Poland,Central & Eastern Europe,Mobile App,Beauty,Business,Credit Card,Economy,2,89.63,,5.8,Not Returned
EUO-2024-104438,2024-12-13,Netherlands,Western Europe,Website,Home & Living,Returning,PayPal,Economy,1,82.31,2.47,7.6,Not Returned
EUO-2025-101795,2025-05-13,Poland,Central & Eastern Europe,Mobile App,Fashion,Returning,Debit Card,Standard,1,39.95,3.32,3.3,Exchange
EUO-2025-108489,2025-09-25,Italy,Southern Europe,Mobile App,Office Supplies,New,Credit Card,Standard,2,91.73,9.88,7.8,Not Returned
EUO-2025-103307,2025-02-15,Belgium,Western Europe,Mobile App,Fashion,Business,Debit Card,Pickup Point,1,101.01,5.21,4.6,Not Returned
EUO-2024-103087,2024-12-29,Germany,Western Europe,Website,Sports,Returning,PayPal,Standard,1,89.5,3.71,5.2,Not Returned
EUO-2024-103527,2024-04-04,Italy,Southern Europe,Website,Office Supplies,New,Buy Now Pay Later,Standard,1,17.2,33.6,7.5,Not Returned
EUO-2025-103991,2025-06-20,United Kingdom,Western Europe,Mobile App,Toys,Returning,Apple Pay,Pickup Point,4,200.19,5.91,7.9,Not Returned
EUO-2025-104829,2025-09-22,Italy,Southern Europe,App,Fashion,Returning,Bank Transfer,Express,6,230.53,3.19,4.4,Not Returned
EUO-2025-103017,2025-05-21,Belgium,Western Europe,Website,Home & Living,Returning,Buy Now Pay Later,Economy,2,475.83,3.46,5.8,Not Returned
EUO-2025-103355,2025-06-08,Germany,Western Europe,Website,Fashion,,PayPal,Express,1,81.81,7.48,1.0,Not Returned
EUO-2024-114274,2024-08-19,Netherlands,Western Europe,Website,Toys,New,Apple Pay,Express,1,27.29,3.07,1.6,Not Returned
EUO-2025-108534,2025-10-05,France,Western Europe,Marketplace,Electronics,Returning,PayPal,Economy,5,2143.23,10.52,9.1,Not Returned
EUO-2024-107453,2024-11-28,United Kingdom,Western Europe,Website,Fashion,Returning,Credit Card,Standard,1,62.05,8.3,,Not Returned
EUO-2025-104731,2025-10-03,France,Western Europe,Website,Electronics,Returning,Credit Card,Standard,6,752.89,38.01,2.8,Not Returned
EUO-2024-114877,2024-02-19,Sweden,Northern Europe,Website,Home & Living,New,PayPal,Standard,5,156.1,2.71,4.8,Not Returned
EUO-2024-104630,2024-11-12,Germany,Western Europe,Website,Pet Care,Returning,Credit Card,Standard,1,36.7,5.85,4.6,Not Returned
EUO-2024-101411,2024-09-27,Germany,Western Europe,Website,Home & Living,,PayPal,Express,1,199.36,0.13,1.8,Not Returned
EUO-2024-110501,2024-10-08,France,Western Europe,Website,Office Supplies,New,Debit Card,Standard,1,53.13,15.44,4.4,Not Returned
EUO-2025-109515,2025-03-06,Germany,Western Europe,Website,Office Supplies,New,Buy Now Pay Later,Standard,2,24.33,3.42,6.0,Not Returned
EUO-2025-110673,2025-01-14,France,Western Europe,Website,Home & Living,Business,,Express,1,82.92,4.71,2.9,Not Returned
EUO-2024-113445,2024-12-09,France,Western Europe,Website,Office Supplies,Business,PayPal,express,5,168.58,2.68,1.7,Not Returned
EUO-2024-106861,2024-04-05,Germany,Western Europe,Website,Electronics,Returning,Credit Card,Economy,10,2713.69,5.75,4.9,Exchange
EUO-2024-108764,2024-10-27,Denmark,Northern Europe,Mobile App,Home & Living,New,Apple Pay,Express,1,27.19,6.63,2.5,Not Returned
EUO-2024-113563,2024-08-24,Italy,Southern Europe,Website,Beauty,VIP,Credit Card,Economy,8,202.54,5.67,7.7,Not Returned
EUO-2025-108993,2025-02-03,France,Western Europe,Website,Electronics,Returning,Buy Now Pay Later,Standard,2,409.6,6.22,3.3,Not Returned
EUO-2025-108952,2025-02-04,Austria,Central Europe,Website,Beauty,Returning,Buy Now Pay Later,standard,1,145.47,3.27,5.2,Not Returned
EUO-2025-109033,2025-07-18,Poland,Central & Eastern Europe,Mobile App,Home & Living,VIP,Credit Card,Standard,1,122.36,4.3,5.5,Not Returned
EUO-2024-109003,2024-11-02,Italy,Southern Europe,Mobile App,Home & Living,New,Credit Card,Express,6,639.93,10.3,3.7,Not Returned
EUO-2024-113048,2024-09-28,Germany,Western Europe,Website,Fashion,New,Buy Now Pay Later,Economy,2,283.17,1.45,6.0,Returned
EUO-2024-111925,2024-12-27,France,Western Europe,Website,Beauty,New,Credit Card,Pickup Point,4,301.81,1.9,5.3,Not Returned
EUO-2025-104874,29-May-2025,United Kingdom,Western Europe,Website,Fashion,Returning,Credit Card,Standard,3,117.65,41.03,6.4,Not Returned
EUO-2025-103275,2025-09-25,Denmark,Northern Europe,Mobile App,Sports,Returning,Bank Transfer,Standard,2,172.63,4.05,5.8,Not Returned
EUO-2025-108391,2025-01-06,Italy,Southern Europe,Website,Electronics,VIP,Credit Card,Standard,1,483.09,6.81,5.0,Not Returned
EUO-2024-104965,2024-08-18,Denmark,Northern Europe,Mobile App,Home & Living,New,Buy Now Pay Later,Pickup Point,3,126.65,3.37,7.8,Not Returned
EUO-2024-106485,2024-09-13,United Kingdom,Western Europe,Website,Office Supplies,New,PayPal,Express,1,19.57,13.09,2.8,Not Returned
EUO-2025-100977,2025-06-11,Austria,Central Europe,Website,Sports,New,Credit Card,Express,3,1078.23,6.67,2.6,Not Returned
EUO-2024-112118,2024-08-15,Austria,Central Europe,Website,Fashion,Returning,Credit Card,Pickup Point,4,502.27,,5.6,Not Returned
EUO-2025-105106,2025-03-24,France,Western Europe,Website,Home & Living,New,Credit Card,Express,1,27.5,31.33,2.6,Not Returned
EUO-2024-108563,2024-09-12,Czech Republic,Central & Eastern Europe,Website,Electronics,VIP,Credit Card,Standard,6,678.12,9.99,7.6,Not Returned
EUO-2025-103647,2025-10-05,France,Western Europe,Website,Toys,New,Credit Card,Next Day,2,45.16,4.73,2.8,Not Returned
EUO-2024-108638,2024-11-03,Spain,Southern Europe,Website,Home & Living,Returning,PayPal,Express,3,270.46,12.11,2.6,Not Returned
EUO-2024-109657,2024-11-25,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,10,3186.96,4.09,4.9,Not Returned
EUO-2025-109243,2025-03-19,United Kingdom,Western Europe,Mobile App,Fashion,Returning,PayPal,Pickup Point,5,124.08,9.89,3.1,Returned
EUO-2025-103902,2025-10-07,United Kingdom,Western Europe,Mobile App,Fashion,Returning,PayPal,Economy,2,128.87,8.93,5.8,Not Returned
EUO-2025-103033,2025-07-03,Belgium,Western Europe,Website,Home & Living,Returning,Apple Pay,Standard,1,96.4,16.53,5.5,Not Returned
EUO-2024-111813,2024-10-26,United Kingdom,Western Europe,Website,Electronics,New,Bank Transfer,Standard,1,226.01,2.03,3.9,Not Returned
EUO-2025-106101,2025-11-13,Belgium,Western Europe,Website,Electronics,New,Debit Card,Standard,4,976.42,14.28,7.1,Not Returned
EUO-2024-102380,2024-09-11,United Kingdom,Western Europe,Mobile App,Sports,Returning,Buy Now Pay Later,Standard,1,85.63,3.32,3.8,not returned
EUO-2024-108938,2024-11-28,Belgium,Western Europe,Mobile App,Electronics,Returning,PayPal,Pickup Point,1,291.18,6.09,5.0,Not Returned
EUO-2025-110637,2025-07-10,France,Western Europe,Marketplace,Fashion,New,Apple Pay,Economy,2,253.0,2.82,5.4,Not Returned
EUO-2025-109549,2025-08-13,Netherlands,Western Europe,Website,Fashion,,Credit Card,Express,1,30.24,10.38,,Returned
EUO-2025-113148,2025-09-02,United Kingdom,Western Europe,Website,Home & Living,New,Credit Card,Pickup Point,1,25.03,13.18,4.3,Returned
EUO-2025-103819,2025-07-25,United Kingdom,Western Europe,Marketplace,Home & Living,Returning,Apple Pay,Economy,4,464.97,10.27,5.5,Not Returned
EUO-2025-109597,2025-07-30,Germany,Western Europe,Mobile App,Electronics,Returning,Apple Pay,Standard,1,311.16,32.77,3.0,Not Returned
EUO-2024-102992,2024-10-13,France,Western Europe,Mobile App,Electronics,New,Credit Card,Economy,1,150.26,1.83,8.7,
EUO-2025-102054,2025-04-30,Germany,Western Europe,Marketplace,Fashion,Returning,PayPal,Express,1,34.83,4.57,2.3,Returned
EUO-2025-109309,2025-04-15,Poland,Central & Eastern Europe,Mobile App,Electronics,New,Buy Now Pay Later,Standard,3,479.72,5.39,7.3,Not Returned
EUO-2025-111910,2025-06-22,Belgium,Western Europe,Website,Toys,Returning,Credit Card,Standard,1,28.74,1.65,5.9,Not Returned
EUO-2024-114860,2024-12-20,Czech Republic,Central & Eastern Europe,Website,Toys,Returning,Credit Card,Express,2,57.76,5.33,3.9,Not Returned
EUO-2025-110345,2025-09-01,France,Western Europe,Website,Beauty,VIP,Buy Now Pay Later,Pickup Point,1,22.9,14.79,7.6,Returned
EUO-2025-113982,2025-07-05,Spain,Southern Europe,Website,Sports,Business,Buy Now Pay Later,Pickup Point,30,196.14,5.45,7.7,Not Returned
EUO-2024-107767,2024-11-16,France,Western Europe,Website,Home & Living,Returning,,Standard,2,241.75,5.43,7.3,Not Returned
EUO-2025-101326,2025-05-16,Italy,Southern Europe,Marketplace,Toys,Returning,Credit Card,Economy,3,74.15,12.78,5.9,Not Returned
EUO-2025-111773,2025-04-15,Germany,Western Europe,Mobile App,Office Supplies,Returning,PayPal,Economy,5,139.31,17.96,11.2,Not Returned
EUO-2025-102760,2025-02-01,France,Western Europe,Website,Home & Living,Returning,PayPal,Standard,1,72.52,8.98,3.7,Not Returned
EUO-2024-102629,2024-10-09,Germany,Western Europe,Website,Home & Living,New,Buy Now Pay Later,Pickup Point,1,109.46,,5.0,Not Returned
EUO-2025-104026,2025-07-13,Italy,Southern Europe,Marketplace,Sports,New,Credit Card,Standard,4,293.96,6.92,8.1,Not Returned
EUO-2024-105639,2024-06-24,Spain,Southern Europe,Mobile App,Fashion,Returning,Debit Card,Standard,1,56.0,12.4,6.1,Not Returned
EUO-2025-113558,2025-07-16,Belgium,Western Europe,Website,Electronics,Returning,Credit Card,Standard,1,514.84,10.88,4.6,Not Returned
EUO-2025-104638,2025-11-27,Italy,Southern Europe,Website,Fashion,Returning,Buy Now Pay Later,Next Day,2,46.67,17.44,1.5,Not Returned
EUO-2025-112292,2025-07-13,United Kingdom,Western Europe,Website,Office Supplies,Returning,Buy Now Pay Later,Standard,2,147.32,1.14,5.0,Not Returned
EUO-2025-106383,2025-04-09,Poland,Central & Eastern Europe,Website,Home & Living,Returning,Credit Card,Standard,3,302.21,5.97,8.5,Not Returned
EUO-2025-108603,2025-05-12,Spain,Southern Europe,Mobile App,Fashion,Returning,Apple Pay,Standard,1,32.71,11.28,5.9,Returned
EUO-2025-109688,2025-05-11,Spain,Southern Europe,Website,Toys,VIP,,Standard,3,148.09,10.43,5.2,Not Returned
EUO-2025-111617,2025-02-13,France,Western Europe,Mobile App,Electronics,Returning,PayPal,Standard,2,178.46,3.3,5.9,Not Returned
EUO-2025-104387,2025-05-29,Belgium,Western Europe,Marketplace,Home & Living,Returning,PayPal,Pickup Point,5,229.87,4.0,6.9,Returned
EUO-2025-105554,2025-08-31,Germany,Western Europe,Website,Sports,Returning,Credit Card,Pickup Point,1,120.49,4.55,5.1,Not Returned
EUO-2024-111923,2024-06-12,France,Western Europe,Mobile App,Fashion,Returning,Apple Pay,Standard,1,41.84,13.6,5.7,RETURNED
EUO-2025-110317,2025-05-26,Italy,Southern Europe,Website,Home & Living,Returning,Credit Card,Standard,1,342.09,1.88,4.5,Not Returned
EUO-2024-113476,2024-09-03,Italy,Southern Europe,Marketplace,Sports,Returning,Buy Now Pay Later,Standard,1,66.14,5.73,6.1,Not Returned
EUO-2025-101217,2025-09-24,Portugal,Southern Europe,Website,Home & Living,Returning,Debit Card,Standard,2,340.69,8.16,6.5,Returned
EUO-2024-113281,2024-10-05,Germany,Western Europe,Marketplace,Fashion,VIP,Bank Transfer,Standard,1,35.24,6.54,3.7,Not Returned
EUO-2024-113220,2024-03-08,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,1,220.84,8.84,5.1,Not Returned
EUO-2024-113878,2024-10-08,Spain,Southern Europe,Website,Toys,,Apple Pay,Standard,1,58.46,3.75,4.0,Not Returned
EUO-2024-111335,2024-07-06,Spain,Southern Europe,Website,Home & Living,Returning,Debit Card,Express,2,133.45,3.5,3.5,Not Returned
EUO-2024-108304,2024-02-23,United Kingdom,Western Europe,Mobile App,Sports,New,Buy Now Pay Later,Express,4,439.08,5.36,1.0,Not Returned
EUO-2025-101323,2025-10-08,Germany,Western Europe,Marketplace,Home & Living,Returning,Buy Now Pay Later,Standard,2,218.65,6.93,4.9,Not Returned
EUO-2025-103013,2025-10-02,Spain,Southern Europe,Marketplace,Pet Care,Business,PayPal,Standard,1,19.4,5.75,7.2,Not Returned
EUO-2025-100177,2025-09-02,Poland,Central & Eastern Europe,Website,Fashion,New,Credit Card,Standard,2,276.64,4.7,5.4,Returned
EUO-2025-102002,2025-08-27,United Kingdom,Western Europe,Marketplace,Home & Living,New,Apple Pay,Express,4,257.27,11.04,4.5,Not Returned
EUO-2025-110845,2025-06-03,Germany,Western Europe,Website,Sports,VIP,PayPal,Express,2,125.7,18.77,1.0,Not Returned
EUO-2025-107963,2025-06-12,Czech Republic,Central & Eastern Europe,Website,Sports,New,Apple Pay,Economy,4,220.1,16.87,8.6,Not Returned
EUO-2024-100457,2024-11-08,Spain,Southern Europe,Mobile App,Electronics,VIP,Credit Card,Economy,10,1079.48,8.09,8.2,Not Returned
EUO-2025-103463,2025-07-09,France,Western Europe,Website,Home & Living,Returning,Credit Card,Express,1,36.64,14.94,5.1,Not Returned
EUO-2024-103889,2024-10-26,Belgium,Western Europe,Website,Home & Living,Returning,Debit Card,Express,4,216.27,9.39,3.6,Not Returned
EUO-2025-105094,2025-11-21,Germany,Western Europe,Marketplace,Fashion,Returning,Credit Card,Standard,4,247.68,15.92,4.8,Not Returned
EUO-2025-100063,2025-02-18,Italy,Southern Europe,Marketplace,Electronics,Returning,Bank Transfer,ECONOMY,1,221.75,2.88,9.0,Returned
EUO-2025-110424,2025-04-16,Germany,Western Europe,Website,Home & Living,New,PayPal,Standard,1,54.36,4.4,6.3,Not Returned
EUO-2025-107176,2025-01-04,Netherlands,Western Europe,Mobile App,Home & Living,VIP,PayPal,Economy,6,345.2,8.78,5.7,Not Returned
EUO-2024-105928,2024-08-25,United Kingdom,Western Europe,Mobile App,Beauty,VIP,Buy Now Pay Later,Economy,5,169.61,12.9,7.3,Not Returned
EUO-2024-109933,2024-04-06,Austria,Central Europe,Mobile App,Fashion,Business,PayPal,Economy,4,302.25,14.4,8.1,
EUO-2025-101744,2025-02-13,United Kingdom,Western Europe,Website,Home & Living,New,Apple Pay,Express,1,55.76,4.47,4.5,Not Returned
EUO-2025-107614,2025-07-01,France,Western Europe,Mobile App,Electronics,Returning,PayPal,Standard,2,861.31,4.76,5.4,Not Returned
EUO-2024-110151,2024-09-08,Italy,Southern Europe,Website,Home & Living,New,PayPal,Express,1,119.7,4.37,4.3,Not Returned
EUO-2024-106867,2024-06-15,Italy,Southern Europe,Marketplace,Fashion,New,PayPal,Economy,1,68.63,5.97,7.1,Not Returned
EUO-2025-102012,2025-05-31,France,Western Europe,Website,Home & Living,Returning,Apple Pay,Next Day,1,109.02,4.07,1.8,Not Returned
EUO-2024-106194,01-09-2024,Austria,Central Europe,Website,Home & Living,Returning,Credit Card,Economy,1,93.46,4.81,7.2,Not Returned
EUO-2025-111631,2025-10-20,Spain,Southern Europe,Mobile App,Sports,Business,PayPal,Economy,8,400.84,12.64,5.2,Returned
EUO-2024-101748,2024-07-19,Poland,Central & Eastern Europe,Website,Electronics,New,Credit Card,Standard,2,352.25,1.86,4.5,Not Returned
EUO-2025-108191,2025-05-10,Germany,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Economy,8,324.83,4.01,6.3,Not Returned
EUO-2025-103214,2025-07-30,Spain,Southern Europe,Website,Fashion,Returning,PayPal,Economy,1,75.99,7.43,11.2,Returned
EUO-2025-109420,2025-06-05,Austria,Central Europe,Website,Fashion,,Apple Pay,Standard,1,73.76,4.74,6.4,Exchange
EUO-2024-112538,11-08-2024,Belgium,Western Europe,Website,Electronics,Returning,Apple Pay,Standard,2,257.75,14.97,5.8,Not Returned
EUO-2025-113770,09-07-2025,United Kingdom,Western Europe,Marketplace,Sports,VIP,Buy Now Pay Later,Next Day,5,161.04,6.83,3.4,No Return
EUO-2024-103881,2024-10-26,Netherlands,Western Europe,Website,Fashion,VIP,PayPal,Economy,1,39.62,4.2,6.0,Not Returned
EUO-2024-114628,2024-09-04,United Kingdom,Western Europe,Website,Sports,Returning,Apple Pay,Pickup Point,4,348.89,2.92,6.0,Not Returned
EUO-2025-114709,2025-04-23,Germany,Western Europe,Marketplace,Sports,VIP,Apple Pay,Standard,1,40.53,4.04,5.6,Not Returned
EUO-2025-101453,2025-03-05,Sweden,Northern Europe,Website,Home & Living,New,PayPal,Economy,2,125.25,6.41,6.8,Not Returned
EUO-2025-114893,06-22-2025,France,Western Europe,Marketplace,Fashion,,Credit Card,Express,2,151.55,6.58,4.5,Not Returned
EUO-2025-100795,2025-05-23,Austria,Central Europe,Website,Fashion,New,Credit Card,Economy,4,249.78,7.01,7.6,Not Returned
EUO-2024-107402,2024-08-06,Netherlands,Western Europe,Website,Electronics,Returning,,Express,1,231.35,5.32,3.8,Not Returned
EUO-2025-107363,2025-04-14,Germany,Western Europe,Website,Beauty,Returning,Bank Transfer,Pickup Point,1,52.67,4.61,5.6,Not Returned
EUO-2024-108862,2024-11-20,France,Western Europe,Mobile App,Beauty,Returning,PayPal,Standard,2,66.75,13.04,5.7,Not Returned
EUO-2025-114937,2025-07-15,Denmark,Northern Europe,Mobile App,Toys,Returning,Buy Now Pay Later,Standard,1,40.57,17.22,5.4,Returned
EUO-2024-109149,2024-09-24,Germany,Western Europe,Website,Beauty,Returning,Credit Card,Standard,3,143.85,2.48,4.8,Not Returned
EUO-2025-100633,08-Oct-2025,Italy,Southern Europe,website,Home & Living,VIP,Apple Pay,Standard,1,140.22,5.24,7.9,Returned
EUO-2025-100563,2025-02-21,Netherlands,Western Europe,Website,Sports,Returning,PayPal,Standard,1,63.83,6.42,4.5,Not Returned
EUO-2025-105847,2025-10-13,United Kingdom,Western Europe,Website,Home & Living,Returning,PayPal,Express,2,79.9,16.23,5.0,
EUO-2025-101807,2025-07-18,France,Western Europe,Mobile App,Home & Living,New,Debit Card,Standard,1,38.68,3.48,3.0,Returned
EUO-2024-114455,2024-07-27,United Kingdom,Western Europe,Website,Electronics,Business,Credit Card,Standard,2,582.01,3.71,6.1,Not Returned
EUO-2024-114827,2024-06-23,Netherlands,Western Europe,Marketplace,Electronics,New,Credit Card,standard,1,275.43,2.72,5.3,Not Returned
EUO-2024-113995,2024-05-26,France,Western Europe,Website,Beauty,Returning,Apple Pay,Standard,10,486.41,3.19,6.1,Returned
EUO-2024-104353,2024-10-17,France,Western Europe,Website,Sports,Returning,Credit Card,Standard,1,75.8,0.99,6.1,
EUO-2024-105407,2024-07-21,Germany,Western Europe,Website,Sports,Returning,Buy Now Pay Later,Standard,1,13.46,6.5,4.2,Not Returned
EUO-2025-101944,2025-05-15,Netherlands,Western Europe,Mobile App,Fashion,New,Credit Card,Pickup Point,3,396.57,5.14,2.7,Not Returned
EUO-2025-108077,2025-08-20,Germany,Western Europe,Marketplace,Home & Living,Returning,Buy Now Pay Later,Standard,2,89.2,13.9,5.1,Not Returned
EUO-2025-104740,2025-06-20,Portugal,Southern Europe,Website,Home & Living,Returning,Credit Card,Express,2,95.54,8.04,2.1,Not Returned
EUO-2025-111325,2025-01-11,Sweden,Northern Europe,Website,Beauty,VIP,PayPal,Economy,1,21.08,6.18,9.1,Returned
EUO-2024-105195,2024-09-30,France,Western Europe,Website,Toys,Returning,Debit Card,Express,3,82.03,1.84,1.0,Not Returned
EUO-2025-113736,2025-06-02,Poland,Central & Eastern Europe,Website,Toys,VIP,,Standard,4,126.02,10.9,4.9,Not Returned
EUO-2025-111746,2025-05-01,Italy,Southern Europe,Marketplace,Pet Care,New,PayPal,Standard,5,346.46,10.6,6.2,Not Returned
EUO-2024-103859,2024-07-26,Netherlands,Western Europe,Mobile App,Electronics,Returning,Apple Pay,Standard,1,60.88,5.88,5.0,Not Returned
EUO-2024-104168,2024-08-13,United Kingdom,Western Europe,Website,Electronics,New,Buy Now Pay Later,Economy,1,181.54,1.87,7.9,Not Returned
EUO-2025-102816,2025-01-14,Netherlands,Western Europe,Website,Toys,VIP,,Next Day,1,57.59,9.86,1.0,Not Returned
EUO-2025-102818,2025-03-11,Portugal,Southern Europe,Website,Fashion,,Credit Card,Express,1,89.34,5.02,1.5,Not Returned
EUO-2025-104754,2025-06-20,Spain,Southern Europe,Website,Sports,Business,Credit Card,Express,10,857.6,5.63,4.2,Not Returned
